id,xloc,yloc
1153,-32.63,-3.72
1154,-32.62,-3.72
1155,-32.61,-3.72
1156,-32.6,-3.72
1157,-32.59,-3.72
1158,-32.58,-3.72
1159,-32.57,-3.72
1160,-32.56,-3.72
1161,-32.55,-3.72
1162,-32.54,-3.72
1163,-32.53,-3.72
1164,-32.52,-3.72
1165,-32.51,-3.72
1166,-32.5,-3.72
1167,-32.49,-3.72
1168,-32.48,-3.72
1169,-32.47,-3.72
1170,-32.46,-3.72
1171,-32.45,-3.72
1172,-32.44,-3.72
1173,-32.43,-3.72
1174,-32.42,-3.72
1175,-32.41,-3.72
1176,-32.4,-3.72
1177,-32.39,-3.72
1178,-32.38,-3.72
1179,-32.37,-3.72
1180,-32.36,-3.72
1181,-32.35,-3.72
1182,-32.34,-3.72
1183,-32.33,-3.72
1184,-32.32,-3.72
1185,-32.31,-3.72
1186,-32.3,-3.72
1187,-32.29,-3.72
1188,-32.28,-3.72
1189,-32.27,-3.72
1190,-32.26,-3.72
1191,-32.25,-3.72
1192,-32.24,-3.72
1193,-32.23,-3.72
1194,-32.22,-3.72
1195,-32.21,-3.72
1196,-32.2,-3.72
1197,-32.19,-3.72
1198,-32.18,-3.72
1199,-32.17,-3.72
1200,-32.16,-3.72
1201,-32.65,-3.71
1202,-32.64,-3.71
1203,-32.63,-3.71
1204,-32.62,-3.71
1205,-32.61,-3.71
1206,-32.6,-3.71
1207,-32.59,-3.71
1208,-32.58,-3.71
1209,-32.57,-3.71
1210,-32.56,-3.71
1211,-32.55,-3.71
1212,-32.54,-3.71
1213,-32.53,-3.71
1214,-32.52,-3.71
1215,-32.51,-3.71
1216,-32.5,-3.71
1217,-32.49,-3.71
1218,-32.48,-3.71
1219,-32.47,-3.71
1220,-32.46,-3.71
1221,-32.45,-3.71
1222,-32.44,-3.71
1223,-32.43,-3.71
1224,-32.42,-3.71
1225,-32.41,-3.71
1226,-32.4,-3.71
1227,-32.39,-3.71
1228,-32.38,-3.71
1229,-32.37,-3.71
1230,-32.36,-3.71
1231,-32.35,-3.71
1232,-32.34,-3.71
1233,-32.33,-3.71
1234,-32.32,-3.71
1235,-32.31,-3.71
1236,-32.3,-3.71
1237,-32.29,-3.71
1238,-32.28,-3.71
1239,-32.27,-3.71
1240,-32.26,-3.71
1241,-32.25,-3.71
1242,-32.24,-3.71
1243,-32.23,-3.71
1244,-32.22,-3.71
1245,-32.21,-3.71
1246,-32.2,-3.71
1247,-32.19,-3.71
1248,-32.18,-3.71
1249,-32.17,-3.71
1250,-32.16,-3.71
1251,-32.65,-3.7
1252,-32.64,-3.7
1253,-32.63,-3.7
1254,-32.62,-3.7
1255,-32.61,-3.7
1256,-32.6,-3.7
1257,-32.59,-3.7
1258,-32.58,-3.7
1259,-32.57,-3.7
1260,-32.56,-3.7
1261,-32.55,-3.7
1262,-32.54,-3.7
1263,-32.53,-3.7
1264,-32.52,-3.7
1265,-32.51,-3.7
1266,-32.5,-3.7
1267,-32.49,-3.7
1268,-32.48,-3.7
1269,-32.47,-3.7
1270,-32.46,-3.7
1271,-32.45,-3.7
1272,-32.44,-3.7
1273,-32.43,-3.7
1274,-32.42,-3.7
1275,-32.41,-3.7
1276,-32.4,-3.7
1277,-32.39,-3.7
1278,-32.38,-3.7
1279,-32.37,-3.7
1280,-32.36,-3.7
1281,-32.35,-3.7
1282,-32.34,-3.7
1283,-32.33,-3.7
1284,-32.32,-3.7
1285,-32.31,-3.7
1286,-32.3,-3.7
1287,-32.29,-3.7
1288,-32.28,-3.7
1289,-32.27,-3.7
1290,-32.26,-3.7
1291,-32.25,-3.7
1292,-32.24,-3.7
1293,-32.23,-3.7
1294,-32.22,-3.7
1295,-32.21,-3.7
1296,-32.2,-3.7
1297,-32.19,-3.7
1298,-32.18,-3.7
1299,-32.17,-3.7
1300,-32.16,-3.7
1301,-32.65,-3.69
1302,-32.64,-3.69
1303,-32.63,-3.69
1304,-32.62,-3.69
1305,-32.61,-3.69
1306,-32.6,-3.69
1307,-32.59,-3.69
1308,-32.58,-3.69
1309,-32.57,-3.69
1310,-32.56,-3.69
1311,-32.55,-3.69
1312,-32.54,-3.69
1313,-32.53,-3.69
1314,-32.52,-3.69
1315,-32.51,-3.69
1316,-32.5,-3.69
1317,-32.49,-3.69
1318,-32.48,-3.69
1319,-32.47,-3.69
1320,-32.46,-3.69
1321,-32.45,-3.69
1322,-32.44,-3.69
1323,-32.43,-3.69
1324,-32.42,-3.69
1325,-32.41,-3.69
1326,-32.4,-3.69
1327,-32.39,-3.69
1328,-32.38,-3.69
1329,-32.37,-3.69
1330,-32.36,-3.69
1331,-32.35,-3.69
1332,-32.34,-3.69
1333,-32.33,-3.69
1334,-32.32,-3.69
1335,-32.31,-3.69
1336,-32.3,-3.69
1337,-32.29,-3.69
1338,-32.28,-3.69
1339,-32.27,-3.69
1340,-32.26,-3.69
1341,-32.25,-3.69
1342,-32.24,-3.69
1343,-32.23,-3.69
1344,-32.22,-3.69
1345,-32.21,-3.69
1346,-32.2,-3.69
1347,-32.19,-3.69
1348,-32.18,-3.69
1349,-32.17,-3.69
1350,-32.16,-3.69
1351,-32.65,-3.68
1352,-32.64,-3.68
1353,-32.63,-3.68
1354,-32.62,-3.68
1355,-32.61,-3.68
1356,-32.6,-3.68
1357,-32.59,-3.68
1358,-32.58,-3.68
1359,-32.57,-3.68
1360,-32.56,-3.68
1361,-32.55,-3.68
1362,-32.54,-3.68
1363,-32.53,-3.68
1364,-32.52,-3.68
1365,-32.51,-3.68
1366,-32.5,-3.68
1367,-32.49,-3.68
1368,-32.48,-3.68
1369,-32.47,-3.68
1370,-32.46,-3.68
1371,-32.45,-3.68
1372,-32.44,-3.68
1373,-32.43,-3.68
1374,-32.42,-3.68
1375,-32.41,-3.68
1376,-32.4,-3.68
1377,-32.39,-3.68
1378,-32.38,-3.68
1379,-32.37,-3.68
1380,-32.36,-3.68
1381,-32.35,-3.68
1382,-32.34,-3.68
1383,-32.33,-3.68
1384,-32.32,-3.68
1385,-32.31,-3.68
1386,-32.3,-3.68
1387,-32.29,-3.68
1388,-32.28,-3.68
1389,-32.27,-3.68
1390,-32.26,-3.68
1391,-32.25,-3.68
1392,-32.24,-3.68
1393,-32.23,-3.68
1394,-32.22,-3.68
1395,-32.21,-3.68
1396,-32.2,-3.68
1397,-32.19,-3.68
1398,-32.18,-3.68
1399,-32.17,-3.68
1400,-32.16,-3.68
1401,-32.65,-3.67
1402,-32.64,-3.67
1403,-32.63,-3.67
1404,-32.62,-3.67
1405,-32.61,-3.67
1406,-32.6,-3.67
1407,-32.59,-3.67
1408,-32.58,-3.67
1409,-32.57,-3.67
1410,-32.56,-3.67
1411,-32.55,-3.67
1412,-32.54,-3.67
1413,-32.53,-3.67
1414,-32.52,-3.67
1415,-32.51,-3.67
1416,-32.5,-3.67
1417,-32.49,-3.67
1418,-32.48,-3.67
1419,-32.47,-3.67
1420,-32.46,-3.67
1421,-32.45,-3.67
1422,-32.44,-3.67
1423,-32.43,-3.67
1424,-32.42,-3.67
1425,-32.41,-3.67
1426,-32.4,-3.67
1427,-32.39,-3.67
1428,-32.38,-3.67
1429,-32.37,-3.67
1430,-32.36,-3.67
1431,-32.35,-3.67
1432,-32.34,-3.67
1433,-32.33,-3.67
1434,-32.32,-3.67
1435,-32.31,-3.67
1436,-32.3,-3.67
1437,-32.29,-3.67
1438,-32.28,-3.67
1439,-32.27,-3.67
1440,-32.26,-3.67
1441,-32.25,-3.67
1442,-32.24,-3.67
1443,-32.23,-3.67
1444,-32.22,-3.67
1445,-32.21,-3.67
1446,-32.2,-3.67
1447,-32.19,-3.67
1448,-32.18,-3.67
1449,-32.17,-3.67
1450,-32.16,-3.67
1451,-32.65,-3.66
1452,-32.64,-3.66
1453,-32.63,-3.66
1454,-32.62,-3.66
1455,-32.61,-3.66
1456,-32.6,-3.66
1457,-32.59,-3.66
1458,-32.58,-3.66
1459,-32.57,-3.66
1460,-32.56,-3.66
1461,-32.55,-3.66
1462,-32.54,-3.66
1463,-32.53,-3.66
1464,-32.52,-3.66
1465,-32.51,-3.66
1466,-32.5,-3.66
1467,-32.49,-3.66
1468,-32.48,-3.66
1469,-32.47,-3.66
1470,-32.46,-3.66
1471,-32.45,-3.66
1472,-32.44,-3.66
1473,-32.43,-3.66
1474,-32.42,-3.66
1475,-32.41,-3.66
1476,-32.4,-3.66
1477,-32.39,-3.66
1478,-32.38,-3.66
1479,-32.37,-3.66
1480,-32.36,-3.66
1481,-32.35,-3.66
1482,-32.34,-3.66
1483,-32.33,-3.66
1484,-32.32,-3.66
1485,-32.31,-3.66
1486,-32.3,-3.66
1487,-32.29,-3.66
1488,-32.28,-3.66
1489,-32.27,-3.66
1490,-32.26,-3.66
1491,-32.25,-3.66
1492,-32.24,-3.66
1493,-32.23,-3.66
1494,-32.22,-3.66
1495,-32.21,-3.66
1496,-32.2,-3.66
1497,-32.19,-3.66
1498,-32.18,-3.66
1499,-32.17,-3.66
1500,-32.16,-3.66
1501,-32.65,-3.65
1502,-32.64,-3.65
1503,-32.63,-3.65
1504,-32.62,-3.65
1505,-32.61,-3.65
1506,-32.6,-3.65
1507,-32.59,-3.65
1508,-32.58,-3.65
1509,-32.57,-3.65
1510,-32.56,-3.65
1511,-32.55,-3.65
1512,-32.54,-3.65
1513,-32.53,-3.65
1514,-32.52,-3.65
1515,-32.51,-3.65
1516,-32.5,-3.65
1517,-32.49,-3.65
1518,-32.48,-3.65
1519,-32.47,-3.65
1520,-32.46,-3.65
1521,-32.45,-3.65
1522,-32.44,-3.65
1523,-32.43,-3.65
1524,-32.42,-3.65
1525,-32.41,-3.65
1526,-32.4,-3.65
1527,-32.39,-3.65
1528,-32.38,-3.65
1529,-32.37,-3.65
1530,-32.36,-3.65
1531,-32.35,-3.65
1532,-32.34,-3.65
1533,-32.33,-3.65
1534,-32.32,-3.65
1535,-32.31,-3.65
1536,-32.3,-3.65
1537,-32.29,-3.65
1538,-32.28,-3.65
1539,-32.27,-3.65
1540,-32.26,-3.65
1541,-32.25,-3.65
1542,-32.24,-3.65
1543,-32.23,-3.65
1544,-32.22,-3.65
1545,-32.21,-3.65
1546,-32.2,-3.65
1547,-32.19,-3.65
1548,-32.18,-3.65
1549,-32.17,-3.65
1550,-32.16,-3.65
1551,-32.65,-3.64
1552,-32.64,-3.64
1553,-32.63,-3.64
1554,-32.62,-3.64
1555,-32.61,-3.64
1556,-32.6,-3.64
1557,-32.59,-3.64
1558,-32.58,-3.64
1559,-32.57,-3.64
1560,-32.56,-3.64
1561,-32.55,-3.64
1562,-32.54,-3.64
1563,-32.53,-3.64
1564,-32.52,-3.64
1565,-32.51,-3.64
1566,-32.5,-3.64
1567,-32.49,-3.64
1568,-32.48,-3.64
1569,-32.47,-3.64
1570,-32.46,-3.64
1571,-32.45,-3.64
1572,-32.44,-3.64
1573,-32.43,-3.64
1574,-32.42,-3.64
1575,-32.41,-3.64
1576,-32.4,-3.64
1577,-32.39,-3.64
1578,-32.38,-3.64
1579,-32.37,-3.64
1580,-32.36,-3.64
1581,-32.35,-3.64
1582,-32.34,-3.64
1583,-32.33,-3.64
1584,-32.32,-3.64
1585,-32.31,-3.64
1586,-32.3,-3.64
1587,-32.29,-3.64
1588,-32.28,-3.64
1589,-32.27,-3.64
1590,-32.26,-3.64
1591,-32.25,-3.64
1592,-32.24,-3.64
1593,-32.23,-3.64
1594,-32.22,-3.64
1595,-32.21,-3.64
1596,-32.2,-3.64
1597,-32.19,-3.64
1598,-32.18,-3.64
1599,-32.17,-3.64
1600,-32.16,-3.64
1601,-32.65,-3.63
1602,-32.64,-3.63
1603,-32.63,-3.63
1604,-32.62,-3.63
1605,-32.61,-3.63
1606,-32.6,-3.63
1607,-32.59,-3.63
1608,-32.58,-3.63
1609,-32.57,-3.63
1610,-32.56,-3.63
1611,-32.55,-3.63
1612,-32.54,-3.63
1613,-32.53,-3.63
1614,-32.52,-3.63
1615,-32.51,-3.63
1616,-32.5,-3.63
1617,-32.49,-3.63
1618,-32.48,-3.63
1619,-32.47,-3.63
1620,-32.46,-3.63
1621,-32.45,-3.63
1622,-32.44,-3.63
1623,-32.43,-3.63
1624,-32.42,-3.63
1625,-32.41,-3.63
1626,-32.4,-3.63
1627,-32.39,-3.63
1628,-32.38,-3.63
1629,-32.37,-3.63
1630,-32.36,-3.63
1631,-32.35,-3.63
1632,-32.34,-3.63
1633,-32.33,-3.63
1634,-32.32,-3.63
1635,-32.31,-3.63
1636,-32.3,-3.63
1637,-32.29,-3.63
1638,-32.28,-3.63
1639,-32.27,-3.63
1640,-32.26,-3.63
1641,-32.25,-3.63
1642,-32.24,-3.63
1643,-32.23,-3.63
1644,-32.22,-3.63
1645,-32.21,-3.63
1646,-32.2,-3.63
1647,-32.19,-3.63
1648,-32.18,-3.63
1649,-32.17,-3.63
1650,-32.16,-3.63
1651,-32.65,-3.62
1652,-32.64,-3.62
1653,-32.63,-3.62
1654,-32.62,-3.62
1655,-32.61,-3.62
1656,-32.6,-3.62
1657,-32.59,-3.62
1658,-32.58,-3.62
1659,-32.57,-3.62
1660,-32.56,-3.62
1661,-32.55,-3.62
1662,-32.54,-3.62
1663,-32.53,-3.62
1664,-32.52,-3.62
1665,-32.51,-3.62
1666,-32.5,-3.62
1667,-32.49,-3.62
1668,-32.48,-3.62
1669,-32.47,-3.62
1670,-32.46,-3.62
1671,-32.45,-3.62
1672,-32.44,-3.62
1673,-32.43,-3.62
1674,-32.42,-3.62
1675,-32.41,-3.62
1676,-32.4,-3.62
1677,-32.39,-3.62
1678,-32.38,-3.62
1679,-32.37,-3.62
1680,-32.36,-3.62
1681,-32.35,-3.62
1682,-32.34,-3.62
1683,-32.33,-3.62
1684,-32.32,-3.62
1685,-32.31,-3.62
1686,-32.3,-3.62
1687,-32.29,-3.62
1688,-32.28,-3.62
1689,-32.27,-3.62
1690,-32.26,-3.62
1691,-32.25,-3.62
1692,-32.24,-3.62
1693,-32.23,-3.62
1694,-32.22,-3.62
1695,-32.21,-3.62
1696,-32.2,-3.62
1697,-32.19,-3.62
1698,-32.18,-3.62
1699,-32.17,-3.62
1700,-32.16,-3.62
1701,-32.65,-3.61
1702,-32.64,-3.61
1703,-32.63,-3.61
1704,-32.62,-3.61
1705,-32.61,-3.61
1706,-32.6,-3.61
1707,-32.59,-3.61
1708,-32.58,-3.61
1709,-32.57,-3.61
1710,-32.56,-3.61
1711,-32.55,-3.61
1712,-32.54,-3.61
1713,-32.53,-3.61
1714,-32.52,-3.61
1715,-32.51,-3.61
1716,-32.5,-3.61
1717,-32.49,-3.61
1718,-32.48,-3.61
1719,-32.47,-3.61
1720,-32.46,-3.61
1721,-32.45,-3.61
1722,-32.44,-3.61
1723,-32.43,-3.61
1724,-32.42,-3.61
1725,-32.41,-3.61
1726,-32.4,-3.61
1727,-32.39,-3.61
1728,-32.38,-3.61
1729,-32.37,-3.61
1730,-32.36,-3.61
1731,-32.35,-3.61
1732,-32.34,-3.61
1733,-32.33,-3.61
1734,-32.32,-3.61
1735,-32.31,-3.61
1736,-32.3,-3.61
1737,-32.29,-3.61
1738,-32.28,-3.61
1739,-32.27,-3.61
1740,-32.26,-3.61
1741,-32.25,-3.61
1742,-32.24,-3.61
1743,-32.23,-3.61
1744,-32.22,-3.61
1745,-32.21,-3.61
1746,-32.2,-3.61
1747,-32.19,-3.61
1748,-32.18,-3.61
1749,-32.17,-3.61
1750,-32.16,-3.61
1751,-32.65,-3.6
1752,-32.64,-3.6
1753,-32.63,-3.6
1754,-32.62,-3.6
1755,-32.61,-3.6
1756,-32.6,-3.6
1757,-32.59,-3.6
1758,-32.58,-3.6
1759,-32.57,-3.6
1760,-32.56,-3.6
1761,-32.55,-3.6
1762,-32.54,-3.6
1763,-32.53,-3.6
1764,-32.52,-3.6
1765,-32.51,-3.6
1766,-32.5,-3.6
1767,-32.49,-3.6
1768,-32.48,-3.6
1769,-32.47,-3.6
1770,-32.46,-3.6
1771,-32.45,-3.6
1772,-32.44,-3.6
1773,-32.43,-3.6
1774,-32.42,-3.6
1775,-32.41,-3.6
1776,-32.4,-3.6
1777,-32.39,-3.6
1778,-32.38,-3.6
1779,-32.37,-3.6
1780,-32.36,-3.6
1781,-32.35,-3.6
1782,-32.34,-3.6
1783,-32.33,-3.6
1784,-32.32,-3.6
1785,-32.31,-3.6
1786,-32.3,-3.6
1787,-32.29,-3.6
1788,-32.28,-3.6
1789,-32.27,-3.6
1790,-32.26,-3.6
1791,-32.25,-3.6
1792,-32.24,-3.6
1793,-32.23,-3.6
1794,-32.22,-3.6
1795,-32.21,-3.6
1796,-32.2,-3.6
1797,-32.19,-3.6
1798,-32.18,-3.6
1799,-32.17,-3.6
1800,-32.16,-3.6
1801,-32.65,-3.59
1802,-32.64,-3.59
1803,-32.63,-3.59
1804,-32.62,-3.59
1805,-32.61,-3.59
1806,-32.6,-3.59
1807,-32.59,-3.59
1808,-32.58,-3.59
1809,-32.57,-3.59
1810,-32.56,-3.59
1811,-32.55,-3.59
1812,-32.54,-3.59
1813,-32.53,-3.59
1814,-32.52,-3.59
1815,-32.51,-3.59
1816,-32.5,-3.59
1817,-32.49,-3.59
1818,-32.48,-3.59
1819,-32.47,-3.59
1820,-32.46,-3.59
1821,-32.45,-3.59
1822,-32.44,-3.59
1823,-32.43,-3.59
1824,-32.42,-3.59
1825,-32.41,-3.59
1826,-32.4,-3.59
1827,-32.39,-3.59
1828,-32.38,-3.59
1829,-32.37,-3.59
1830,-32.36,-3.59
1831,-32.35,-3.59
1832,-32.34,-3.59
1833,-32.33,-3.59
1834,-32.32,-3.59
1835,-32.31,-3.59
1836,-32.3,-3.59
1837,-32.29,-3.59
1838,-32.28,-3.59
1839,-32.27,-3.59
1840,-32.26,-3.59
1841,-32.25,-3.59
1842,-32.24,-3.59
1843,-32.23,-3.59
1844,-32.22,-3.59
1845,-32.21,-3.59
1846,-32.2,-3.59
1847,-32.19,-3.59
1848,-32.18,-3.59
1849,-32.17,-3.59
1850,-32.16,-3.59
1851,-32.65,-3.58
1852,-32.64,-3.58
1853,-32.63,-3.58
1854,-32.62,-3.58
1855,-32.61,-3.58
1856,-32.6,-3.58
1857,-32.59,-3.58
1858,-32.58,-3.58
1859,-32.57,-3.58
1860,-32.56,-3.58
1861,-32.55,-3.58
1862,-32.54,-3.58
1863,-32.53,-3.58
1864,-32.52,-3.58
1865,-32.51,-3.58
1866,-32.5,-3.58
1867,-32.49,-3.58
1868,-32.48,-3.58
1869,-32.47,-3.58
1870,-32.46,-3.58
1871,-32.45,-3.58
1872,-32.44,-3.58
1873,-32.43,-3.58
1874,-32.42,-3.58
1875,-32.41,-3.58
1876,-32.4,-3.58
1877,-32.39,-3.58
1878,-32.38,-3.58
1879,-32.37,-3.58
1880,-32.36,-3.58
1881,-32.35,-3.58
1882,-32.34,-3.58
1883,-32.33,-3.58
1884,-32.32,-3.58
1885,-32.31,-3.58
1886,-32.3,-3.58
1887,-32.29,-3.58
1888,-32.28,-3.58
1889,-32.27,-3.58
1890,-32.26,-3.58
1891,-32.25,-3.58
1892,-32.24,-3.58
1893,-32.23,-3.58
1894,-32.22,-3.58
1895,-32.21,-3.58
1896,-32.2,-3.58
1897,-32.19,-3.58
1898,-32.18,-3.58
1899,-32.17,-3.58
1900,-32.16,-3.58
1901,-32.65,-3.57
1902,-32.64,-3.57
1903,-32.63,-3.57
1904,-32.62,-3.57
1905,-32.61,-3.57
1906,-32.6,-3.57
1907,-32.59,-3.57
1908,-32.58,-3.57
1909,-32.57,-3.57
1910,-32.56,-3.57
1911,-32.55,-3.57
1912,-32.54,-3.57
1913,-32.53,-3.57
1914,-32.52,-3.57
1915,-32.51,-3.57
1916,-32.5,-3.57
1917,-32.49,-3.57
1918,-32.48,-3.57
1919,-32.47,-3.57
1920,-32.46,-3.57
1921,-32.45,-3.57
1922,-32.44,-3.57
1923,-32.43,-3.57
1924,-32.42,-3.57
1925,-32.41,-3.57
1926,-32.4,-3.57
1927,-32.39,-3.57
1928,-32.38,-3.57
1929,-32.37,-3.57
1930,-32.36,-3.57
1931,-32.35,-3.57
1932,-32.34,-3.57
1933,-32.33,-3.57
1934,-32.32,-3.57
1935,-32.31,-3.57
1936,-32.3,-3.57
1937,-32.29,-3.57
1938,-32.28,-3.57
1939,-32.27,-3.57
1940,-32.26,-3.57
1941,-32.25,-3.57
1942,-32.24,-3.57
1943,-32.23,-3.57
1944,-32.22,-3.57
1945,-32.21,-3.57
1946,-32.2,-3.57
1947,-32.19,-3.57
1948,-32.18,-3.57
1949,-32.17,-3.57
1950,-32.16,-3.57
1951,-32.65,-3.56
1952,-32.64,-3.56
1953,-32.63,-3.56
1954,-32.62,-3.56
1955,-32.61,-3.56
1956,-32.6,-3.56
1957,-32.59,-3.56
1958,-32.58,-3.56
1959,-32.57,-3.56
1960,-32.56,-3.56
1961,-32.55,-3.56
1962,-32.54,-3.56
1963,-32.53,-3.56
1964,-32.52,-3.56
1965,-32.51,-3.56
1966,-32.5,-3.56
1967,-32.49,-3.56
1968,-32.48,-3.56
1969,-32.47,-3.56
1970,-32.46,-3.56
1971,-32.45,-3.56
1972,-32.44,-3.56
1973,-32.43,-3.56
1974,-32.42,-3.56
1975,-32.41,-3.56
1976,-32.4,-3.56
1977,-32.39,-3.56
1978,-32.38,-3.56
1979,-32.37,-3.56
1980,-32.36,-3.56
1981,-32.35,-3.56
1982,-32.34,-3.56
1983,-32.33,-3.56
1984,-32.32,-3.56
1985,-32.31,-3.56
1986,-32.3,-3.56
1987,-32.29,-3.56
1988,-32.28,-3.56
1989,-32.27,-3.56
1990,-32.26,-3.56
1991,-32.25,-3.56
1992,-32.24,-3.56
1993,-32.23,-3.56
1994,-32.22,-3.56
1995,-32.21,-3.56
1996,-32.2,-3.56
1997,-32.19,-3.56
1998,-32.18,-3.56
1999,-32.17,-3.56
2000,-32.16,-3.56
